ID,Value
KORD_230713_2100_165,23
KORD_230713_2100_180,22
KORD_230714_0100_15,10
KORD_230714_0100_30,6
KORD_230714_0100_45,5
KORD_230714_0100_60,3
KORD_230714_0100_75,7
KORD_230714_0100_90,6
KORD_230714_0100_105,6
KORD_230714_0100_120,3
KORD_230714_0100_135,5
KORD_230714_0100_150,9
KORD_230714_0100_165,5
KORD_230714_0100_180,4
KORD_230714_0500_15,4
KORD_230714_0500_30,2
KORD_230714_0500_45,4
KORD_230714_0500_60,1
KORD_230714_0500_75,1
KORD_230714_0500_90,2
KORD_230714_0500_105,2
KORD_230714_0500_120,0
KORD_230714_0500_135,0
KORD_230714_0500_150,0
KORD_230714_0500_165,0
KORD_230714_0500_180,0
KORD_230714_0900_15,2
KORD_230714_0900_30,3
KORD_230714_0900_45,1
KORD_230714_0900_60,7
KORD_230714_0900_75,6
KORD_230714_0900_90,2
KORD_230714_0900_105,8
KORD_230714_0900_120,7
KORD_230714_0900_135,8
KORD_230714_0900_150,7
KORD_230714_0900_165,10
KORD_230714_0900_180,15
KORD_230714_1300_15,7
KORD_230714_1300_30,13
KORD_230714_1300_45,14
KORD_230714_1300_60,16
KORD_230714_1300_75,13
KORD_230714_1300_90,18
KORD_230714_1300_105,15
KORD_230714_1300_120,12
KORD_230714_1300_135,7
KORD_230714_1300_150,6
KORD_230714_1300_165,4
KORD_230714_1300_180,13
KORD_230714_1700_15,24
KORD_230714_1700_30,20
KORD_230714_1700_45,18
KORD_230714_1700_60,18
KORD_230714_1700_75,14
KORD_230714_1700_90,12
KORD_230714_1700_105,14
KORD_230714_1700_120,12
KORD_230714_1700_135,24
KORD_230714_1700_150,20
KORD_230714_1700_165,16
KORD_230714_1700_180,14
KORD_230714_2100_15,14
KORD_230714_2100_30,18
KORD_230714_2100_45,22
KORD_230714_2100_60,22
KORD_230714_2100_75,16
KORD_230714_2100_90,15
KORD_230714_2100_105,16
KORD_230714_2100_120,10
KORD_230714_2100_135,23
KORD_230714_2100_150,22
KORD_230714_2100_165,24
KORD_230714_2100_180,21
KORD_230715_0100_15,22
KORD_230715_0100_30,15
KORD_230715_0100_45,9
KORD_230715_0100_60,3
KORD_230715_0100_75,7
KORD_230715_0100_90,3
KORD_230715_0100_105,0
KORD_230715_0100_120,0
KORD_230715_0100_135,0
KORD_230715_0100_150,0
KORD_230715_0100_165,6
KORD_230715_0100_180,7
KORD_230715_0500_15,5
KORD_230715_0500_30,6
KORD_230715_0500_45,6
KORD_230715_0500_60,0
KORD_230715_0500_75,4
KORD_230715_0500_90,2
KORD_230715_0500_105,1
KORD_230715_0500_120,3
KORD_230715_0500_135,0
KORD_230715_0500_150,0
KORD_230715_0500_165,0
KORD_230715_0500_180,0
KORD_230715_0900_15,2
KORD_230715_0900_30,1
KORD_230715_0900_45,1
KORD_230715_0900_60,1
KORD_230715_0900_75,8
KORD_230715_0900_90,7
KORD_230715_0900_105,6
KORD_230715_0900_120,5
KORD_230715_0900_135,2
KORD_230715_0900_150,7
KORD_230715_0900_165,9
KORD_230715_0900_180,17
KORD_230715_1300_15,9
KORD_230715_1300_30,12
KORD_230715_1300_45,12
KORD_230715_1300_60,17
KORD_230715_1300_75,16
KORD_230715_1300_90,16
KORD_230715_1300_105,9
KORD_230715_1300_120,1
KORD_230715_1300_135,8
KORD_230715_1300_150,3
KORD_230715_1300_165,6
KORD_230715_1300_180,6
KORD_230715_1700_15,19
KORD_230715_1700_30,15
KORD_230715_1700_45,23
KORD_230715_1700_60,18
KORD_230715_1700_75,14
KORD_230715_1700_90,16
KORD_230715_1700_105,18
KORD_230715_1700_120,16
KORD_230715_1700_135,15
KORD_230715_1700_150,20
KORD_230715_1700_165,13
KORD_230715_1700_180,11
KORD_230715_2100_15,13
KORD_230715_2100_30,12
KORD_230715_2100_45,14
KORD_230715_2100_60,15
KORD_230715_2100_75,16
KORD_230715_2100_90,14
KORD_230715_2100_105,12
KORD_230715_2100_120,15
KORD_230715_2100_135,18
KORD_230715_2100_150,25
KORD_230715_2100_165,23
KORD_230715_2100_180,27
KORD_230716_0100_15,8
KORD_230716_0100_30,9
KORD_230716_0100_45,2
KORD_230716_0100_60,6
KORD_230716_0100_75,7
KORD_230716_0100_90,2
KORD_230716_0100_105,4
KORD_230716_0100_120,7
KORD_230716_0100_135,6
KORD_230716_0100_150,4
KORD_230716_0100_165,6
KORD_230716_0100_180,5
KORD_230716_0500_15,4
KORD_230716_0500_30,4
KORD_230716_0500_45,3
KORD_230716_0500_60,3
KORD_230716_0500_75,1
KORD_230716_0500_90,1
KORD_230716_0500_105,2
KORD_230716_0500_120,0
KORD_230716_0500_135,1
KORD_230716_0500_150,0
KORD_230716_0500_165,0
KORD_230716_0500_180,0
KORD_230716_0900_15,1
KORD_230716_0900_30,0
KORD_230716_0900_45,2
KORD_230716_0900_60,3
KORD_230716_0900_75,5
KORD_230716_0900_90,1
KORD_230716_0900_105,7
KORD_230716_0900_120,9
KORD_230716_0900_135,10
KORD_230716_0900_150,5
KORD_230716_0900_165,10
KORD_230716_0900_180,15
KORD_230716_1300_15,7
KORD_230716_1300_30,11
KORD_230716_1300_45,12
KORD_230716_1300_60,16
KORD_230716_1300_75,13
KORD_230716_1300_90,16
KORD_230716_1300_105,16
KORD_230716_1300_120,9
KORD_230716_1300_135,4
KORD_230716_1300_150,5
KORD_230716_1300_165,11
KORD_230716_1300_180,10
KORD_230716_1700_15,14
KORD_230716_1700_30,21
KORD_230716_1700_45,25
KORD_230716_1700_60,19
KORD_230716_1700_75,15
KORD_230716_1700_90,10
KORD_230716_1700_105,13
KORD_230716_1700_120,21
KORD_230716_1700_135,18
KORD_230716_1700_150,19
KORD_230716_1700_165,14
KORD_230716_1700_180,9
KORD_230716_2100_15,14
KORD_230716_2100_30,19
KORD_230716_2100_45,24
KORD_230716_2100_60,20
KORD_230716_2100_75,16
KORD_230716_2100_90,21
KORD_230716_2100_105,12
KORD_230716_2100_120,13
KORD_230716_2100_135,22
KORD_230716_2100_150,24
KORD_230716_2100_165,23
KORD_230716_2100_180,17
KORD_230717_0100_15,18
KORD_230717_0100_30,12
KORD_230717_0100_45,6
KORD_230717_0100_60,6
KORD_230717_0100_75,7
KORD_230717_0100_90,5
KORD_230717_0100_105,8
KORD_230717_0100_120,5
KORD_230717_0100_135,3
KORD_230717_0100_150,2
KORD_230717_0100_165,5
KORD_230717_0100_180,9
KORD_230717_0500_15,6
KORD_230717_0500_30,2
KORD_230717_0500_45,2
KORD_230717_0500_60,4
KORD_230717_0500_75,0
KORD_230717_0500_90,1
KORD_230717_0500_105,2
KORD_230717_0500_120,0
KORD_230717_0500_135,0
KORD_230717_0500_150,0
KORD_230717_0500_165,0
KORD_230717_0500_180,0
KORD_230717_0900_15,1
KORD_230717_0900_30,0
KORD_230717_0900_45,3
KORD_230717_0900_60,3
KORD_230717_0900_75,3
KORD_230717_0900_90,2
KORD_230717_0900_105,7
KORD_230717_0900_120,9
KORD_230717_0900_135,6
KORD_230717_0900_150,6
KORD_230717_0900_165,8
KORD_230717_0900_180,22
KORD_230717_1300_15,9
KORD_230717_1300_30,14
KORD_230717_1300_45,19
KORD_230717_1300_60,17
KORD_230717_1300_75,15
KORD_230717_1300_90,20
KORD_230717_1300_105,12
KORD_230717_1300_120,7
KORD_230717_1300_135,6
KORD_230717_1300_150,8
KORD_230717_1300_165,5
KORD_230717_1300_180,8
KORD_230717_1700_15,22
KORD_230717_1700_30,19
KORD_230717_1700_45,26
KORD_230717_1700_60,16
KORD_230717_1700_75,12
KORD_230717_1700_90,14
KORD_230717_1700_105,10
KORD_230717_1700_120,22
KORD_230717_1700_135,22
KORD_230717_1700_150,20
KORD_230717_1700_165,13
KORD_230717_1700_180,8
KORD_230717_2100_15,14
KORD_230717_2100_30,12
KORD_230717_2100_45,24
KORD_230717_2100_60,25
KORD_230717_2100_75,19
KORD_230717_2100_90,17
KORD_230717_2100_105,11
KORD_230717_2100_120,11
KORD_230717_2100_135,17
KORD_230717_2100_150,18
KORD_230717_2100_165,18
KORD_230717_2100_180,23
KORD_230811_0100_15,11
KORD_230811_0100_30,9
KORD_230811_0100_45,5
KORD_230811_0100_60,7
KORD_230811_0100_75,7
KORD_230811_0100_90,6
KORD_230811_0100_105,3
KORD_230811_0100_120,4
KORD_230811_0100_135,5
KORD_230811_0100_150,7
KORD_230811_0100_165,6
KORD_230811_0100_180,5
KORD_230811_0500_15,3
KORD_230811_0500_30,4
KORD_230811_0500_45,1
KORD_230811_0500_60,2
KORD_230811_0500_75,2
KORD_230811_0500_90,2
KORD_230811_0500_105,3
KORD_230811_0500_120,0
KORD_230811_0500_135,0
KORD_230811_0500_150,0
KORD_230811_0500_165,0
KORD_230811_0500_180,0
KORD_230811_0900_15,3
KORD_230811_0900_30,3
KORD_230811_0900_45,3
KORD_230811_0900_60,2
KORD_230811_0900_75,4
KORD_230811_0900_90,6
KORD_230811_0900_105,7
KORD_230811_0900_120,7
KORD_230811_0900_135,11
KORD_230811_0900_150,5
KORD_230811_0900_165,9
KORD_230811_0900_180,16
KORD_230811_1300_15,7
KORD_230811_1300_30,8
KORD_230811_1300_45,17
KORD_230811_1300_60,19
KORD_230811_1300_75,15
KORD_230811_1300_90,21
KORD_230811_1300_105,15
KORD_230811_1300_120,7
KORD_230811_1300_135,9
KORD_230811_1300_150,4
KORD_230811_1300_165,4
KORD_230811_1300_180,10
KORD_230811_1700_15,17
KORD_230811_1700_30,22
KORD_230811_1700_45,20
KORD_230811_1700_60,24
KORD_230811_1700_75,11
KORD_230811_1700_90,15
KORD_230811_1700_105,17
KORD_230811_1700_120,22
KORD_230811_1700_135,19
KORD_230811_1700_150,21
KORD_230811_1700_165,8
KORD_230811_1700_180,9
KORD_230811_2100_15,11
KORD_230811_2100_30,18
KORD_230811_2100_45,25
KORD_230811_2100_60,15
KORD_230811_2100_75,16
KORD_230811_2100_90,13
KORD_230811_2100_105,13
KORD_230811_2100_120,14
KORD_230811_2100_135,21
KORD_230811_2100_150,24
KORD_230811_2100_165,28
KORD_230811_2100_180,29
KORD_230812_0100_15,12
KORD_230812_0100_30,7
KORD_230812_0100_45,3
KORD_230812_0100_60,7
KORD_230812_0100_75,6
KORD_230812_0100_90,7
KORD_230812_0100_105,4
KORD_230812_0100_120,7
KORD_230812_0100_135,4
KORD_230812_0100_150,4
KORD_230812_0100_165,4
KORD_230812_0100_180,7
KORD_230812_0500_15,0
KORD_230812_0500_30,5
KORD_230812_0500_45,2
KORD_230812_0500_60,1
KORD_230812_0500_75,2
KORD_230812_0500_90,1
KORD_230812_0500_105,0
KORD_230812_0500_120,0
KORD_230812_0500_135,0
KORD_230812_0500_150,0
KORD_230812_0500_165,0
KORD_230812_0500_180,0
KORD_230812_0900_15,0
KORD_230812_0900_30,1
KORD_230812_0900_45,3
KORD_230812_0900_60,6
KORD_230812_0900_75,5
KORD_230812_0900_90,8
KORD_230812_0900_105,4
KORD_230812_0900_120,5
KORD_230812_0900_135,7
KORD_230812_0900_150,7
KORD_230812_0900_165,3
KORD_230812_0900_180,22
KORD_230812_1300_15,11
KORD_230812_1300_30,12
KORD_230812_1300_45,9
KORD_230812_1300_60,9
KORD_230812_1300_75,15
KORD_230812_1300_90,21
KORD_230812_1300_105,9
KORD_230812_1300_120,12
KORD_230812_1300_135,7
KORD_230812_1300_150,9
KORD_230812_1300_165,10
KORD_230812_1300_180,9
KORD_230812_1700_15,21
KORD_230812_1700_30,18
KORD_230812_1700_45,20
KORD_230812_1700_60,16
KORD_230812_1700_75,12
KORD_230812_1700_90,18
KORD_230812_1700_105,15
KORD_230812_1700_120,15
KORD_230812_1700_135,17
KORD_230812_1700_150,10
KORD_230812_1700_165,10
KORD_230812_1700_180,6
KORD_230812_2100_15,19
KORD_230812_2100_30,17
KORD_230812_2100_45,25
KORD_230812_2100_60,27
KORD_230812_2100_75,9
KORD_230812_2100_90,16
KORD_230812_2100_105,16
KORD_230812_2100_120,12
KORD_230812_2100_135,23
KORD_230812_2100_150,27
KORD_230812_2100_165,19
KORD_230812_2100_180,23
KORD_230813_0100_15,7
KORD_230813_0100_30,5
KORD_230813_0100_45,5
KORD_230813_0100_60,6
KORD_230813_0100_75,5
KORD_230813_0100_90,4
KORD_230813_0100_105,4
KORD_230813_0100_120,4
KORD_230813_0100_135,4
KORD_230813_0100_150,6
KORD_230813_0100_165,4
KORD_230813_0100_180,4
KORD_230813_0500_15,4
KORD_230813_0500_30,1
KORD_230813_0500_45,2
KORD_230813_0500_60,4
KORD_230813_0500_75,1
KORD_230813_0500_90,2
KORD_230813_0500_105,3
KORD_230813_0500_120,2
KORD_230813_0500_135,0
KORD_230813_0500_150,0
KORD_230813_0500_165,0
KORD_230813_0500_180,0
KORD_230813_0900_15,1
KORD_230813_0900_30,1
KORD_230813_0900_45,1
KORD_230813_0900_60,2
KORD_230813_0900_75,3
KORD_230813_0900_90,8
KORD_230813_0900_105,6
KORD_230813_0900_120,10
KORD_230813_0900_135,6
KORD_230813_0900_150,6
KORD_230813_0900_165,7
KORD_230813_0900_180,19
KORD_230813_1300_15,11
KORD_230813_1300_30,10
KORD_230813_1300_45,11
KORD_230813_1300_60,18
KORD_230813_1300_75,15
KORD_230813_1300_90,24
KORD_230813_1300_105,11
KORD_230813_1300_120,8
KORD_230813_1300_135,2
KORD_230813_1300_150,10
KORD_230813_1300_165,8
KORD_230813_1300_180,12
KORD_230813_1700_15,18
KORD_230813_1700_30,20
KORD_230813_1700_45,24
KORD_230813_1700_60,21
KORD_230813_1700_75,10
KORD_230813_1700_90,11
KORD_230813_1700_105,17
KORD_230813_1700_120,10
KORD_230813_1700_135,11
KORD_230813_1700_150,21
KORD_230813_1700_165,18
KORD_230813_1700_180,13
KORD_230813_2100_15,12
KORD_230813_2100_30,22
KORD_230813_2100_45,21
KORD_230813_2100_60,14
KORD_230813_2100_75,15
KORD_230813_2100_90,16
KORD_230813_2100_105,11
KORD_230813_2100_120,18
KORD_230813_2100_135,20
KORD_230813_2100_150,25
KORD_230813_2100_165,28
KORD_230813_2100_180,28
KORD_230814_0100_15,12
KORD_230814_0100_30,12
KORD_230814_0100_45,4
KORD_230814_0100_60,7
KORD_230814_0100_75,4
KORD_230814_0100_90,5
KORD_230814_0100_105,6
KORD_230814_0100_120,6
KORD_230814_0100_135,7
KORD_230814_0100_150,6
KORD_230814_0100_165,6
KORD_230814_0100_180,5
KORD_230814_0500_15,5
KORD_230814_0500_30,2
KORD_230814_0500_45,3
KORD_230814_0500_60,3
KORD_230814_0500_75,1
KORD_230814_0500_90,1
KORD_230814_0500_105,0
KORD_230814_0500_120,1
KORD_230814_0500_135,0
KORD_230814_0500_150,0
KORD_230814_0500_165,0
KORD_230814_0500_180,0
KORD_230814_0900_15,1
KORD_230814_0900_30,0
KORD_230814_0900_45,1
KORD_230814_0900_60,4
KORD_230814_0900_75,4
KORD_230814_0900_90,5
KORD_230814_0900_105,7
KORD_230814_0900_120,9
KORD_230814_0900_135,7
KORD_230814_0900_150,4
KORD_230814_0900_165,8
KORD_230814_0900_180,16
KORD_230814_1300_15,10
KORD_230814_1300_30,8
KORD_230814_1300_45,17
KORD_230814_1300_60,28
KORD_230814_1300_75,21
KORD_230814_1300_90,18
KORD_230814_1300_105,11
KORD_230814_1300_120,8
KORD_230814_1300_135,10
KORD_230814_1300_150,2
KORD_230814_1300_165,8
KORD_230814_1300_180,6
KORD_230814_1700_15,12
KORD_230814_1700_30,13
KORD_230814_1700_45,14
KORD_230814_1700_60,12
KORD_230814_1700_75,6
KORD_230814_1700_90,5
KORD_230814_1700_105,9
KORD_230814_1700_120,7
KORD_230814_1700_135,2
KORD_230814_1700_150,7
KORD_230814_1700_165,10
KORD_230814_1700_180,13
KORD_230814_2100_15,9
KORD_230814_2100_30,6
KORD_230814_2100_45,13
KORD_230814_2100_60,16
KORD_230814_2100_75,12
KORD_230814_2100_90,13
KORD_230814_2100_105,8
KORD_230814_2100_120,13
KORD_230814_2100_135,15
KORD_230814_2100_150,11
KORD_230814_2100_165,9
KORD_230814_2100_180,12
KORD_230815_0100_15,13
KORD_230815_0100_30,11
KORD_230815_0100_45,8
KORD_230815_0100_60,8
KORD_230815_0100_75,2
KORD_230815_0100_90,5
KORD_230815_0100_105,10
KORD_230815_0100_120,9
KORD_230815_0100_135,14
KORD_230815_0100_150,20
KORD_230815_0100_165,17
KORD_230815_0100_180,17
KORD_230815_0500_15,6
KORD_230815_0500_30,3
KORD_230815_0500_45,4
KORD_230815_0500_60,3
KORD_230815_0500_75,3
KORD_230815_0500_90,4
KORD_230815_0500_105,1
KORD_230815_0500_120,1
KORD_230815_0500_135,0
KORD_230815_0500_150,0
KORD_230815_0500_165,0
KORD_230815_0500_180,0
KORD_230815_0900_15,2
KORD_230815_0900_30,3
KORD_230815_0900_45,2
KORD_230815_0900_60,3
KORD_230815_0900_75,0
KORD_230815_0900_90,6
KORD_230815_0900_105,5
KORD_230815_0900_120,10
KORD_230815_0900_135,10
KORD_230815_0900_150,3
KORD_230815_0900_165,10
KORD_230815_0900_180,17
KORD_230815_1300_15,11
KORD_230815_1300_30,11
KORD_230815_1300_45,20
KORD_230815_1300_60,14
KORD_230815_1300_75,17
KORD_230815_1300_90,22
KORD_230815_1300_105,13
KORD_230815_1300_120,9
KORD_230815_1300_135,7
KORD_230815_1300_150,6
KORD_230815_1300_165,5
KORD_230815_1300_180,13
KORD_230815_1700_15,21
KORD_230815_1700_30,11
KORD_230815_1700_45,19
KORD_230815_1700_60,16
KORD_230815_1700_75,25
KORD_230815_1700_90,20
KORD_230815_1700_105,11
KORD_230815_1700_120,18
KORD_230815_1700_135,16
KORD_230815_1700_150,22
KORD_230815_1700_165,19
KORD_230815_1700_180,14
KORD_230815_2100_15,12
KORD_230815_2100_30,22
KORD_230815_2100_45,28
KORD_230815_2100_60,24
KORD_230815_2100_75,10
KORD_230815_2100_90,16
KORD_230815_2100_105,14
KORD_230815_2100_120,15
KORD_230815_2100_135,23
KORD_230815_2100_150,25
KORD_230815_2100_165,21
KORD_230815_2100_180,17
KORD_230816_0100_15,14
KORD_230816_0100_30,9
KORD_230816_0100_45,5
KORD_230816_0100_60,5
KORD_230816_0100_75,7
KORD_230816_0100_90,8
KORD_230816_0100_105,2
KORD_230816_0100_120,2
KORD_230816_0100_135,3
KORD_230816_0100_150,6
KORD_230816_0100_165,6
KORD_230816_0100_180,8
KORD_230816_0500_15,6
KORD_230816_0500_30,0
KORD_230816_0500_45,4
KORD_230816_0500_60,1
KORD_230816_0500_75,1
KORD_230816_0500_90,1
KORD_230816_0500_105,0
KORD_230816_0500_120,1
KORD_230816_0500_135,1
KORD_230816_0500_150,0
KORD_230816_0500_165,0
KORD_230816_0500_180,0
KORD_230816_0900_15,0
KORD_230816_0900_30,3
KORD_230816_0900_45,7
KORD_230816_0900_60,3
KORD_230816_0900_75,4
KORD_230816_0900_90,5
KORD_230816_0900_105,6
KORD_230816_0900_120,9
KORD_230816_0900_135,5
KORD_230816_0900_150,5
KORD_230816_0900_165,11
KORD_230816_0900_180,23
KORD_230816_1300_15,11
KORD_230816_1300_30,16
KORD_230816_1300_45,17
KORD_230816_1300_60,15
KORD_230816_1300_75,19
KORD_230816_1300_90,21
KORD_230816_1300_105,13
KORD_230816_1300_120,6
KORD_230816_1300_135,4
KORD_230816_1300_150,7
KORD_230816_1300_165,5
KORD_230816_1300_180,12
KORD_230816_1700_15,22
KORD_230816_1700_30,25
KORD_230816_1700_45,22
KORD_230816_1700_60,15
KORD_230816_1700_75,10
KORD_230816_1700_90,17
KORD_230816_1700_105,19
KORD_230816_1700_120,23
KORD_230816_1700_135,18
KORD_230816_1700_150,19
KORD_230816_1700_165,15
KORD_230816_1700_180,8
KORD_230816_2100_15,7
KORD_230816_2100_30,15
KORD_230816_2100_45,26
KORD_230816_2100_60,31
KORD_230816_2100_75,18
KORD_230816_2100_90,12
KORD_230816_2100_105,13
KORD_230816_2100_120,16
KORD_230816_2100_135,22
KORD_230816_2100_150,22
KORD_230816_2100_165,21
KORD_230816_2100_180,25
KORD_230817_0100_15,15
KORD_230817_0100_30,3
KORD_230817_0100_45,6
KORD_230817_0100_60,5
KORD_230817_0100_75,5
KORD_230817_0100_90,2
KORD_230817_0100_105,7
KORD_230817_0100_120,6
KORD_230817_0100_135,3
KORD_230817_0100_150,3
KORD_230817_0100_165,9
KORD_230817_0100_180,3
KORD_230817_0500_15,4
KORD_230817_0500_30,2
KORD_230817_0500_45,2
KORD_230817_0500_60,3
KORD_230817_0500_75,1
KORD_230817_0500_90,1
KORD_230817_0500_105,0
KORD_230817_0500_120,3
KORD_230817_0500_135,0
KORD_230817_0500_150,0
KORD_230817_0500_165,0
KORD_230817_0500_180,0
KORD_230817_0900_15,0
KORD_230817_0900_30,0
KORD_230817_0900_45,0
KORD_230817_0900_60,0
KORD_230817_0900_75,0
KORD_230817_0900_90,0
KORD_230817_0900_105,0
KORD_230817_0900_120,0
KORD_230817_0900_135,0
KORD_230817_0900_150,0
KORD_230817_0900_165,0
KORD_230817_0900_180,0
KORD_230817_1300_15,0
KORD_230817_1300_30,0
KORD_230817_1300_45,0
KORD_230817_1300_60,0
KORD_230817_1300_75,0
KORD_230817_1300_90,0
KORD_230817_1300_105,0
KORD_230817_1300_120,0
KORD_230817_1300_135,0
KORD_230817_1300_150,0
KORD_230817_1300_165,0
KORD_230817_1300_180,0
KORD_230817_1700_15,0
KORD_230817_1700_30,0
KORD_230817_1700_45,0
KORD_230817_1700_60,0
KORD_230817_1700_75,0
KORD_230817_1700_90,0
KORD_230817_1700_105,0
KORD_230817_1700_120,0
KORD_230817_1700_135,0
KORD_230817_1700_150,0
KORD_230817_1700_165,0
KORD_230817_1700_180,0
KORD_230817_2100_15,0
KORD_230817_2100_30,0
KORD_230817_2100_45,0
KORD_230817_2100_60,0
KORD_230817_2100_75,0
KORD_230817_2100_90,0
KORD_230817_2100_105,0
KORD_230817_2100_120,0
KORD_230817_2100_135,0
KORD_230817_2100_150,0
KORD_230817_2100_165,0
KORD_230817_2100_180,0
KORD_230818_0100_15,0
KORD_230818_0100_30,0
KORD_230818_0100_45,0
KORD_230818_0100_60,0
KORD_230818_0100_75,0
KORD_230818_0100_90,0
KORD_230818_0100_105,0
KORD_230818_0100_120,0
KORD_230818_0100_135,0
KORD_230818_0100_150,0
KORD_230818_0100_165,0
KORD_230818_0100_180,0
KORD_230818_0500_15,0
KORD_230818_0500_30,0
KORD_230818_0500_45,0
KORD_230818_0500_60,0
KORD_230818_0500_75,0
KORD_230818_0500_90,0
KORD_230818_0500_105,0
KORD_230818_0500_120,0
KORD_230818_0500_135,0
KORD_230818_0500_150,0
KORD_230818_0500_165,0
KORD_230818_0500_180,0
KORD_230818_0900_15,1
KORD_230818_0900_30,3
KORD_230818_0900_45,6
KORD_230818_0900_60,3
KORD_230818_0900_75,2
KORD_230818_0900_90,6
KORD_230818_0900_105,6
KORD_230818_0900_120,7
KORD_230818_0900_135,8
KORD_230818_0900_150,6
KORD_230818_0900_165,12
KORD_230818_0900_180,17
KORD_230818_1300_15,6
KORD_230818_1300_30,9
KORD_230818_1300_45,14
KORD_230818_1300_60,16
KORD_230818_1300_75,15
KORD_230818_1300_90,17
KORD_230818_1300_105,15
KORD_230818_1300_120,7
KORD_230818_1300_135,5
KORD_230818_1300_150,8
KORD_230818_1300_165,8
KORD_230818_1300_180,14
KORD_230818_1700_15,27
KORD_230818_1700_30,19
KORD_230818_1700_45,18
KORD_230818_1700_60,20
KORD_230818_1700_75,12
KORD_230818_1700_90,12
KORD_230818_1700_105,13
KORD_230818_1700_120,16
KORD_230818_1700_135,16
KORD_230818_1700_150,18
KORD_230818_1700_165,19
KORD_230818_1700_180,12
KORD_230818_2100_15,13
KORD_230818_2100_30,21
KORD_230818_2100_45,23
KORD_230818_2100_60,22
KORD_230818_2100_75,12
KORD_230818_2100_90,13
KORD_230818_2100_105,21
KORD_230818_2100_120,13
KORD_230818_2100_135,24
KORD_230818_2100_150,22
KORD_230818_2100_165,26
KORD_230818_2100_180,23
KSEA_220925_0100_15,12
KSEA_220925_0100_30,10
KSEA_220925_0100_45,13
KSEA_220925_0100_60,7
KSEA_220925_0100_75,9
KSEA_220925_0100_90,9
KSEA_220925_0100_105,12
KSEA_220925_0100_120,8
KSEA_220925_0100_135,7
KSEA_220925_0100_150,11
KSEA_220925_0100_165,10
KSEA_220925_0100_180,9
KSEA_220925_0500_15,8
KSEA_220925_0500_30,5
KSEA_220925_0500_45,2
KSEA_220925_0500_60,0
KSEA_220925_0500_75,4
KSEA_220925_0500_90,3
KSEA_220925_0500_105,4
KSEA_220925_0500_120,2
KSEA_220925_0500_135,3
KSEA_220925_0500_150,0
KSEA_220925_0500_165,0
KSEA_220925_0500_180,1
KSEA_220925_0900_15,0
KSEA_220925_0900_30,0
KSEA_220925_0900_45,1
KSEA_220925_0900_60,0
KSEA_220925_0900_75,0
KSEA_220925_0900_90,0
KSEA_220925_0900_105,1
KSEA_220925_0900_120,0
KSEA_220925_0900_135,0
KSEA_220925_0900_150,0
KSEA_220925_0900_165,0
KSEA_220925_0900_180,1
KSEA_220925_1300_15,7
KSEA_220925_1300_30,4
KSEA_220925_1300_45,6
KSEA_220925_1300_60,2
KSEA_220925_1300_75,4
KSEA_220925_1300_90,6
KSEA_220925_1300_105,6
KSEA_220925_1300_120,7
KSEA_220925_1300_135,12
KSEA_220925_1300_150,10
KSEA_220925_1300_165,13
KSEA_220925_1300_180,10
KSEA_220925_1700_15,9
KSEA_220925_1700_30,11
KSEA_220925_1700_45,11
KSEA_220925_1700_60,10
KSEA_220925_1700_75,7
KSEA_220925_1700_90,5
KSEA_220925_1700_105,7
KSEA_220925_1700_120,8
KSEA_220925_1700_135,10
KSEA_220925_1700_150,11
KSEA_220925_1700_165,9
KSEA_220925_1700_180,5
KSEA_220925_2100_15,10
KSEA_220925_2100_30,11
KSEA_220925_2100_45,10
KSEA_220925_2100_60,8
KSEA_220925_2100_75,4
KSEA_220925_2100_90,4
KSEA_220925_2100_105,10
KSEA_220925_2100_120,10
KSEA_220925_2100_135,10
KSEA_220925_2100_150,9
KSEA_220925_2100_165,11
KSEA_220925_2100_180,9
KSEA_220926_0100_15,7
KSEA_220926_0100_30,8
KSEA_220926_0100_45,11
KSEA_220926_0100_60,7
KSEA_220926_0100_75,7
KSEA_220926_0100_90,9
KSEA_220926_0100_105,12
KSEA_220926_0100_120,11
KSEA_220926_0100_135,11
KSEA_220926_0100_150,11
KSEA_220926_0100_165,10
KSEA_220926_0100_180,11
KSEA_220926_0500_15,10
KSEA_220926_0500_30,8
KSEA_220926_0500_45,6
KSEA_220926_0500_60,5
KSEA_220926_0500_75,3
KSEA_220926_0500_90,2
KSEA_220926_0500_105,7
KSEA_220926_0500_120,3
KSEA_220926_0500_135,3
KSEA_220926_0500_150,1
KSEA_220926_0500_165,1
KSEA_220926_0500_180,0
KSEA_220926_0900_15,0
